Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1981","1981","tonnes","57277","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1982","1982","tonnes","75978","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1983","1983","tonnes","116173","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1984","1984","tonnes","74223","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1985","1985","tonnes","45885","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1986","1986","tonnes","50263","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1987","1987","tonnes","55258","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1988","1988","tonnes","130922","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1989","1989","tonnes","67593","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1990","1990","tonnes","89343","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1991","1991","tonnes","89749","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1992","1992","tonnes","154200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1993","1993","tonnes","179637","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1994","1994","tonnes","108812","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1995","1995","tonnes","110000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1996","1996","tonnes","131516.35","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1997","1997","tonnes","148917.05","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1998","1998","tonnes","161064.72","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1999","1999","tonnes","173087.53","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2000","2000","tonnes","166692","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2001","2001","tonnes","244943","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2002","2002","tonnes","162362","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2003","2003","tonnes","254737","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2004","2004","tonnes","227099","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2005","2005","tonnes","261170","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2006","2006","tonnes","268776","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2007","2007","tonnes","396517","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2008","2008","tonnes","397286","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2009","2009","tonnes","392379","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2010","2010","tonnes","419600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2011","2011","tonnes","537277","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2012","2012","tonnes","537330","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2013","2013","tonnes","546173","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2014","2014","tonnes","584000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2015","2015","tonnes","546000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","tonnes","632000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","tonnes","1529000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2018","2018","tonnes","1503000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2019","2019","tonnes","1448000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","tonnes","1753000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","tonnes","1823000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1961","1961","tonnes","185000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1962","1962","tonnes","160000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1963","1963","tonnes","140000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1964","1964","tonnes","110000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1965","1965","tonnes","90000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1966","1966","tonnes","97500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1967","1967","tonnes","127000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1968","1968","tonnes","163000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1969","1969","tonnes","201000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1970","1970","tonnes","277000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1971","1971","tonnes","352000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1972","1972","tonnes","433000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1973","1973","tonnes","515000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1974","1974","tonnes","592000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1975","1975","tonnes","510000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1976","1976","tonnes","500000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1977","1977","tonnes","503500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1978","1978","tonnes","545070","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1979","1979","tonnes","662020","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1980","1980","tonnes","658000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1981","1981","tonnes","821790","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1982","1982","tonnes","926980","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1983","1983","tonnes","966600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1984","1984","tonnes","985900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1985","1985","tonnes","1005560","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1986","1986","tonnes","1258000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1987","1987","tonnes","861404","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1988","1988","tonnes","995296","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1989","1989","tonnes","1084117","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1990","1990","tonnes","1093900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1991","1991","tonnes","1175005","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1992","1992","tonnes","1147743","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1993","1993","tonnes","1168252","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1994","1994","tonnes","1300000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1995","1995","tonnes","1200000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1996","1996","tonnes","1211379","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1997","1997","tonnes","1308390","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1998","1998","tonnes","1320590","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","1999","1999","tonnes","1380000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2000","2000","tonnes","1050000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2001","2001","tonnes","1230000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2002","2002","tonnes","1160000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2003","2003","tonnes","1470000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2004","2004","tonnes","1521600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2005","2005","tonnes","1739000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2006","2006","tonnes","1814000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2007","2007","tonnes","1624000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2008","2008","tonnes","2001000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2009","2009","tonnes","1985000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2010","2010","tonnes","1777200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2011","2011","tonnes","2891000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2012","2012","tonnes","2203400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2013","2013","tonnes","1915000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2014","2014","tonnes","2497680","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2015","2015","tonnes","2134000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2016","2016","tonnes","2521000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2017","2017","tonnes","2265000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2018","2018","tonnes","2327000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2019","2019","tonnes","2316000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2020","2020","tonnes","2814000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01341","Apples","2021","2021","tonnes","2276000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1961","1961","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1962","1962","tonnes","8300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1963","1963","tonnes","8500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1964","1964","tonnes","8800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1965","1965","tonnes","9200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1966","1966","tonnes","9500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1967","1967","tonnes","9800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1968","1968","tonnes","10300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1969","1969","tonnes","10500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1970","1970","tonnes","10800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1971","1971","tonnes","11000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1972","1972","tonnes","10500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1973","1973","tonnes","11000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1974","1974","tonnes","11500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1975","1975","tonnes","9500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1976","1976","tonnes","10000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1977","1977","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1978","1978","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1979","1979","tonnes","7000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1980","1980","tonnes","6500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1981","1981","tonnes","6000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1982","1982","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1983","1983","tonnes","5500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1984","1984","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1985","1985","tonnes","4800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1986","1986","tonnes","4500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1987","1987","tonnes","4800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1988","1988","tonnes","4350","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1989","1989","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1990","1990","tonnes","6000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1991","1991","tonnes","6200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1992","1992","tonnes","6500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1993","1993","tonnes","6800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1994","1994","tonnes","7000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1995","1995","tonnes","7300","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1996","1996","tonnes","7900","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1997","1997","tonnes","8100","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1998","1998","tonnes","8400","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","1999","1999","tonnes","9400","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2000","2000","tonnes","9900","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2001","2001","tonnes","10000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2002","2002","tonnes","10216.5","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2003","2003","tonnes","10530.11","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2004","2004","tonnes","10908.12","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2005","2005","tonnes","11331.71","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2006","2006","tonnes","11847.26","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2007","2007","tonnes","12316.64","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2008","2008","tonnes","12888.7","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2009","2009","tonnes","13291.56","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2010","2010","tonnes","13644.71","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2011","2011","tonnes","13929.03","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2012","2012","tonnes","14149.27","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2013","2013","tonnes","14155.16","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2014","2014","tonnes","14115.7","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2015","2015","tonnes","14186.43","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2016","2016","tonnes","14318","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2017","2017","tonnes","14458.08","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2018","2018","tonnes","14320.84","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2019","2019","tonnes","14365.64","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2020","2020","tonnes","14381.52","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01343","Apricots","2021","2021","tonnes","14356","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1961","1961","tonnes","120000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1962","1962","tonnes","120000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1963","1963","tonnes","120000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1964","1964","tonnes","120000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1965","1965","tonnes","113000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1966","1966","tonnes","119000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1967","1967","tonnes","130000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1968","1968","tonnes","135000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1969","1969","tonnes","140000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1970","1970","tonnes","137700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1971","1971","tonnes","141000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1972","1972","tonnes","150500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1973","1973","tonnes","147700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1974","1974","tonnes","167400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1975","1975","tonnes","164700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1976","1976","tonnes","160000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1977","1977","tonnes","164300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1978","1978","tonnes","175200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1979","1979","tonnes","181900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1980","1980","tonnes","181400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1981","1981","tonnes","195900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1982","1982","tonnes","194700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1983","1983","tonnes","202200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1984","1984","tonnes","189500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1985","1985","tonnes","218700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1986","1986","tonnes","216200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1987","1987","tonnes","219000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1988","1988","tonnes","226700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1989","1989","tonnes","249000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1990","1990","tonnes","251300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1991","1991","tonnes","238500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1992","1992","tonnes","243200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1993","1993","tonnes","256300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1994","1994","tonnes","271100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1995","1995","tonnes","289700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1996","1996","tonnes","295500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1997","1997","tonnes","307700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1998","1998","tonnes","333900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","1999","1999","tonnes","310000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2000","2000","tonnes","330000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2001","2001","tonnes","330000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2002","2002","tonnes","400000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2003","2003","tonnes","415900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2004","2004","tonnes","439200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2005","2005","tonnes","452700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2006","2006","tonnes","483100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2007","2007","tonnes","483300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2008","2008","tonnes","476000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2009","2009","tonnes","481300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2010","2010","tonnes","478000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2011","2011","tonnes","478000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2012","2012","tonnes","681000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2013","2013","tonnes","609000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2014","2014","tonnes","622000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2015","2015","tonnes","747000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2016","2016","tonnes","714000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2017","2017","tonnes","723000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2018","2018","tonnes","833000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2019","2019","tonnes","901000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2020","2020","tonnes","1382000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01379.01","Areca nuts","2021","2021","tonnes","1563000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1961","1961","tonnes","2257000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1962","1962","tonnes","2425000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1963","1963","tonnes","2601000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1964","1964","tonnes","2684000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1965","1965","tonnes","3271000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01312","Bananas","1966","1966","tonnes","3412000","A","Official figure"
